Sira_ID,API_ID,Urun_Ismi,Urun_Barkodu,Muadil_Barkodlari
3335,94261,PROBIEN 30 CAPSUL,8699868780029,[]
3336,94265,KETYA 25 MG 30 TB,8699514090205,"[""8699680090108"", ""8699565090124"", ""8699566096385"", ""8699738090197"", ""8680881090097"", ""8699525095640"", ""8699536090498"", ""8699786092648"", ""8699541094009"", ""8699680090108"", ""8699565090124"", ""8699566096385"", ""8699738090197"", ""8680881090097"", ""8699525095640"", ""8699536090498"", ""8699786092648"", ""8699541094009""]"
3337,94266,KETYA 100 MG 30 TB,8699514090243,"[""8699680090115"", ""8699565090148"", ""8699566096392"", ""8699738090210"", ""8699536090511"", ""8699525095657"", ""8699786092655"", ""8699541094108"", ""8699680090115"", ""8699565090148"", ""8699566096392"", ""8699738090210"", ""8699536090511"", ""8699525095657"", ""8699786092655"", ""8699541094108""]"
3338,94267,KETYA 200 MG 30 TB,8699514090267,"[""8699738090265"", ""8699680090122"", ""8699565090155"", ""8699566096408"", ""8699738090258"", ""8699566096491"", ""8699536090535"", ""8699525095688"", ""8699786092662"", ""8699541094207"", ""8699738090265"", ""8699680090122"", ""8699540030077"", ""8699565090155"", ""8699566096408"", ""8699738090258"", ""8699566096491"", ""8699536090535"", ""8699525095688"", ""8699525030061"", ""8699786092662"", ""8699514030294"", ""8699541094207""]"
3339,94268,KETYA 300 MG 30 TB,8699514090281,"[""8699566096507"", ""8699680090139"", ""8699565090179"", ""8699566096415"", ""8699738090272"", ""8699786090118"", ""8699536090559"", ""8699525095701"", ""8699541094306"", ""8699536030395"", ""8699566096507"", ""8699680090139"", ""8699540030091"", ""8699565090179"", ""8699566096415"", ""8699738090272"", ""8699786090118"", ""8699525030108"", ""8699536090559"", ""8699525095701"", ""8699514030300"", ""8699541094306""]"
3340,94275,OKEY PRZ ULTRA HISSET 10 LU,8850956393846,[]
3341,94309,AZELTIN 250 MG 6 TB,8699578090166,"[""8699525092915"", ""8699525092915""]"
3342,94332,TERMOFOR HAITI KILIFLI,8698973760209,[]
3343,94381,KRAFT TORBA BULMACA 100L,8691135007112,[]
3344,94397,IMPACT ORAL RTD KAHVE 237 ML,8690632990552,"[""8690632990545"", ""8690632990569""]"
3345,94398,IMPACT ORAL RTD VANILYA 237 ML,8690632990545,"[""8690632990552"", ""8690632990569""]"
3346,94419,DUSPATALIN RETARD 200MG 30 KAP,8699820030360,[]
3347,94434,REVLIMID 5 MG 21 KAP,8699726151053,"[""8680833150282"", ""8699650151310"", ""8699525150240"", ""8699525150240""]"
3348,94454,DERECE DIJITAL TEMASSIZ NIMO,8698973761039,[]
3349,94469,TEGLIX 120 MG 84 TB,8699578094263,"[""8699525096470"", ""8699514091028"", ""8699525096470"", ""8699514091028""]"
3350,94470,ZYZAPIN 2.5 MG 28 TB,8699578095291,"[""8699514096498"", ""8699540095007"", ""8699543092218"", ""8699540070028"", ""8699514096498"", ""8699540095007""]"
3351,94494,VAZKOR 5 MG 30 TB,8699525014092,"[""8699502012820"", ""8699638014293"", ""8699525015990"", ""8699511010114"", ""8699536010229"", ""8699532014078"", ""8698778010622"", ""8699578012823"", ""8699578012847"", ""8699532015327"", ""8699502012820"", ""8699638014293"", ""8699525015990"", ""8699511010114"", ""8699536010229"", ""8699532014078"", ""8698778010622"", ""8699578012823"", ""8699578012847"", ""8699532015327""]"
3352,94495,VAZKOR 10 MG 30 TB,8699525014108,"[""8699536010649"", ""8699502012875"", ""8699638014316"", ""8699525016003"", ""8699543010618"", ""8699511010169"", ""8699536010236"", ""8699532014085"", ""8699578012830"", ""8699532015334"", ""8699536010649"", ""8699502012875"", ""8699638014316"", ""8699525016003"", ""8699543010618"", ""8699511010169"", ""8699536010236"", ""8699532014085"", ""8699578012830"", ""8699532015334""]"
3353,94523,BETA GOZPEDI 5LI BEYAZ 8255,8699603853759,[]
3354,94566,ABILIFY 5 MG 28 TB,8680683010132,"[""8699543010977"", ""8699502013858"", ""8699536011615"", ""8699540016613"", ""8699541015288"", ""8699540070080"", ""8699543010977"", ""8699502013858"", ""8699536011615"", ""8699293075882"", ""8699540016613"", ""8699541015288""]"
3355,94572,MAGNORM 365 MG 30 EFF TB,8697929020107,"[""8699514020011"", ""8680881243875"", ""8699514020011"", ""8697936014908"", ""8699591010028"", ""8680150010030""]"
3356,94584,IMPACT ORAL RTD TROPIK MEY.237,8690632990569,"[""8690632990552"", ""8690632990545""]"
3357,94612,REVIGEN SAMP. 300 ML WOMEN,8692860120893,[]
3358,94613,REVIGEN SAMP. 300 ML MEN,8692860120350,[]
3359,94614,SELPAK MENDIL CICEK KOKU TEKLI,8690530001350,[]
3360,94616,GANFORT 1 X 3 ML GOZ DAMLASI,8699490561126,[]
3361,94620,ELLEACNELLE 21 DRJ,8699769120016,"[""8699546120031"", ""8699546120031""]"
3362,94635,IMMUNACE 30 TB,5021265248667,[]
3363,94641,MAGVITAL 365 MG 30 SASE,8680881243875,"[""8699514020011"", ""8697936014908"", ""8697929020107"", ""8699591010028"", ""8680150010030""]"
3364,94643,AKTIF KOMUR 250 GR GALENIK,8693705251123,[]
3365,94674,OMRON ECO TEMP BASIC ATES OLCER,4015672113572,[]
3366,94785,MELANDA 10 MG 100 TB,8699543090658,"[""8699795091151"", ""8699795091144"", ""8699566091168"", ""8699540090866"", ""8699543090641"", ""8699566091120"", ""8699540090842"", ""8699569090670"", ""8699569090687"", ""8699514096467"", ""8699514096436"", ""8699795091151"", ""8699543070308"", ""8699795091144"", ""8699566091168"", ""8699540090866"", ""8699543090641"", ""8699566091120"", ""8699540090842"", ""8699514080053"", ""8699514080541"", ""8699569090670"", ""8699569090687"", ""8699514096467"", ""8699514096436""]"
3367,94786,MELANDA 5 MG BASIC 100 GR,8699543590035,"[""8699543590066"", ""8699543590066""]"
3368,94794,TERMOFOR HAITI NIMO KILIFSIZ,8698973760216,[]
3369,94844,ZENTIUS D 60 CIG. TB,8699324080014,"[""8684396040554"", ""8680881024313"", ""8699324080045"", ""8681812046336""]"
3370,94845,FOLIDOCE 28 TB,8699324010011,[]
3371,94846,OLIGOFER FOL 40 MG/15 ML COZ.,8699324650033,"[""8699514592556"", ""8699828590057"", ""8699514592556"", ""8699828590057""]"
3372,94864,ALPHAGAN-P 5 ML GOZ DAMLASI,8699490561041,"[""8699702613094"", ""8680199002065"", ""8699844611811"", ""8699569610304"", ""8699511612325"", ""8699702613094"", ""8680199002065"", ""8699844611811"", ""8699569610304"", ""8699511612325""]"
3373,94892,TEPE DIS FIR COC KID SOFT 3-5,7317400007748,[]
3374,94893,TEPE DIS FIR COC X-KID SOFT 3-5,7317400008219,[]
3375,94894,TEPE DIS FIR SELECT MEDIUM,7317400000824,[]
3376,94895,TEPE IMPLANT CARE OZEL FIRCA,7317400010687,[]
3377,94899,TEPE DIS IPI CATAL MINI FLOSSER,7350121257139,[]
3378,94900,TEPE DIS FIR NOVA MEDIUM,7350121251090,[]
3379,94901,TEPE DIS FIR NOVA SOFT,7350121251014,[]
3380,94909,NUTRIGEN PROPOLIS 200 ML SURUP,8692860200168,[]
3381,95014,VAZKOR 5 MG 90 TB,8699525015990,"[""8699502012820"", ""8699638014293"", ""8699511010114"", ""8699525014092"", ""8699536010229"", ""8699532014078"", ""8698778010622"", ""8699578012823"", ""8699578012847"", ""8699532015327"", ""8699502012820"", ""8699638014293"", ""8699511010114"", ""8699525014092"", ""8699536010229"", ""8699532014078"", ""8698778010622"", ""8699578012823"", ""8699578012847"", ""8699532015327""]"
3382,95015,VAZKOR 10 MG 90 TB,8699525016003,"[""8699536010649"", ""8699502012875"", ""8699638014316"", ""8699543010618"", ""8699511010169"", ""8699525014108"", ""8699536010236"", ""8699532014085"", ""8699578012830"", ""8699532015334"", ""8699536010649"", ""8699502012875"", ""8699638014316"", ""8699543010618"", ""8699511010169"", ""8699525014108"", ""8699536010236"", ""8699532014085"", ""8699578012830"", ""8699532015334""]"
3383,95084,ECOPIRIN 100 MG 30 TB,8699514040019,"[""8699546130238"", ""8699546130238""]"
3384,95085,ECOPIRIN 150 MG 30 TB,8699514040026,[]
3385,95089,DACOGEN 50 MG ENJ. 10 ML 1 FLK,8699593775048,[]
3386,95090,ASIST 1200 MG TOZ 20 SASE,8699570240101,"[""8699792022455"", ""8699772020020"", ""8682758020046"", ""8680881020704"", ""8680760020054""]"
3387,95124,GENOTROPIN 36 IU HAZIR KALEM,8681308957801,"[""8681308957795"", ""8681428950126"", ""8699516953836""]"
3388,95134,CANBEBE JUMBO NO:7 16 LI,8690742162672,[]
3389,95159,COLIDUR 200 MG 12 TB,8699580090413,"[""8699680091280"", ""8699680091280""]"
3390,95199,IHTIYOL POM 20 GR HAKAY,8699705000013,[]
3391,95224,NAZOFIX %0.05 NAZAL 18 ML SPR,8699559540017,"[""8699580540024"", ""8699525546234"", ""8699512008783"", ""8699514540014"", ""8699566543308"", ""8699580540024"", ""8699525546234"", ""8699512008783"", ""8699514540014"", ""8699566543308""]"
3392,95225,THERMOVE 50 GR KREM,8699559350012,"[""8699566355130"", ""8699525358073"", ""8698856350183"", ""8699772352565"", ""8699566355130"", ""8699525358073"", ""8698856350183"", ""8699772352565""]"
3393,95280,NEWCAL D3 1200/800 MG45 EFF TB,8697927021571,"[""8680881020445"", ""8680881020445""]"
3394,95294,ACULAR LS %0.4 GOZ DAMLASI,8699490561027,"[""8699702611533"", ""8699525610157"", ""8699702611533"", ""8680199020168"", ""8699525610157""]"
3395,95295,EPIXX ORAL 300 ML SOLUSYON,8699514650058,"[""8699536650043"", ""8699566656473"", ""8699624650023"", ""8699624650078"", ""8699624650061"", ""8699536650050"", ""8699514590149"", ""8699514590156"", ""8699536650043"", ""8699566656473"", ""8699624650023"", ""8699624650078"", ""8699624650061"", ""8699536650050"", ""8699514590149"", ""8699514590156""]"
3396,95296,TRIBUDAT 250 ML ORAL SUSP,8699566205794,[]
3397,95327,TERMOFOR HAITI OZEL KILIFLI,8698973760186,[]
3398,95410,LINOXA 100 MG/20 ML 1 FLK,8699541760508,"[""8699828760085"", ""8699828760085""]"
3399,95417,N VIS GOZ MAK.T.LOS.CIFT ETK.,4005808571451,[]
3400,95535,ZHEDON 10 MG 28 TB,8699566093346,"[""8699578090074"", ""8699680090047"", ""8699543090498"", ""8681308091086"", ""8699540096462"", ""8699536090450"", ""8699525094537"", ""8699514097105"", ""8699578090074"", ""8699680090047"", ""8681308071002"", ""8699543090498"", ""8681308091086"", ""8699540070134"", ""8699540096462"", ""8699536070193"", ""8699536090450"", ""8699525094537"", ""8699514097105"", ""8699514080305""]"
3401,95549,AVENT GOG UCU KORC SIL MEDIUM,8710103907718,[]
3402,95629,SELPAK MENDIL KLASIK TEKLI,8690530001336,[]
3403,95654,LINOXA 50 MG/10 ML 1 FLK,8699541760409,[]
3404,95659,PF PX %30 DEX. 500 CC,8699606691075,[]
3405,95684,CARBODEX 150 MG/15 ML IV FLK,8699525775900,"[""8699650772096"", ""8699828770015"", ""8699650772096"", ""8699828770015""]"
3406,95685,CARBODEX 50 MG/5 ML IV FLK,8699525775894,"[""8699650772102"", ""8699828770220"", ""8699650772102"", ""8699828770220""]"
3407,95686,CARBODEX 450 MG/45 ML IV FLK,8699525775917,"[""8699650772089"", ""8699828770213"", ""8699650772089"", ""8699828770213""]"
3408,95689,FIXEF 400 MG 5 TB,8699525095565,"[""8680881094774"", ""8699586090110"", ""8699569090250"", ""8699586092107"", ""8699525095572"", ""8699567090054"", ""8680881094774"", ""8699586090110"", ""8699569090250"", ""8699586092107"", ""8699586070037"", ""8699586070044"", ""8699525095572"", ""8699567090054""]"
3409,95704,DEPILISSE TUY DOK.KREM 100 ML,8699449100253,[]
3410,95869,VITA GLUCAN 150 ML SURUP,8697791000047,[]
3411,95881,GLISERIN 30 ML DAMLA(DERMOLIFE,8699413900865,[]
3412,95883,LANOLIN FORT KREM 20GR DNZ,8699956000015,[]
3413,95919,AKSEF 750 MG IM 1 FLK,8699540270541,"[""8699525275516"", ""8699541271714"", ""8699814270437"", ""8699814270512"", ""8699540270510"", ""8699525275516"", ""8699541271714"", ""8699814270512""]"
3414,95925,ENSURE PLUS FIB.VAN.SOL 200ML,8699548993824,"[""8699548994524"", ""8699548994524""]"
3415,96144,FAC.9 IMMUNINE 1200 IU,8681429550165,[]
3416,96159,TERMOFOR HAITI COCUK KILIFLI,8698973761046,[]
3417,96244,GYREX 400 MG 30 TB,8699566096538,"[""8699680091341"", ""8699566096545"", ""8699565090193"", ""8699525099211"", ""8699536092270"", ""8699680091341"", ""8699566096545"", ""8699565090193"", ""8699540030114"", ""8699525099211"", ""8699525030122"", ""8699536092270"", ""8699514030317""]"
3418,96245,GYREX 400 MG 60 TB,8699566096545,"[""8699680091341"", ""8699565090193"", ""8699566096538"", ""8699525099211"", ""8699536092270"", ""8699680091341"", ""8699565090193"", ""8699566096538"", ""8699540030114"", ""8699525099211"", ""8699525030122"", ""8699536092270"", ""8699514030317""]"
3419,96289,BIOTRUE 300 ML SOL,7391899237121,[]
3420,96309,PAXERA 20 MG 56 TB,8699543090672,"[""8699522092802"", ""8699543090160"", ""8699522096947"", ""8699522092802"", ""8699543090160"", ""8699522096947""]"
3421,96429,OSTEO BI-FLEX 5-LOXIN ADV 40 TB,030768004682,[]
3422,96430,OSTEO BI-FLEX 5-LOXI ADV 120 TB,030768004668,[]
3423,96438,ATAFLOKS 400 MG 7 TB,8699717090187,"[""8699680090177"", ""8697928090057"", ""8681911010023"", ""8699546090372"", ""8699514090311"", ""8699680090177"", ""8684263090064"", ""8697928090057"", ""8681911010023"", ""8699546090372"", ""8699514090311""]"
3424,96477,COMIDA PKU C 500 GR,8697869420388,"[""8699745018917""]"
3425,96506,SELPAK MENDIL LOSYONLU TEKLI,8690530561328,[]
3426,96514,VENOTREX RETARD 50 MG 60 TB,8699514093640,[]
3427,96589,PF PX %5 DEKS. LAK.RIN.1000 ML,8699606692041,"[""8699606692027""]"
3428,96669,SEKER VIVACHEK EKO CIHAZ,858745005275,[]
3429,96834,PF PX %20 MANNITOL SUD.500 ML,8699606691624,"[""8699606691587""]"
3430,96894,OKSIZINC POMAT %20-40 GR.,8697581240486,[]
3431,96899,OKSIZINC POMAT %40-40 GR.,8697581240509,[]
3432,96900,OKSIZINC LOSYON %20-100 ML,8697581240523,[]
3433,96909,ARTROPAN 20 MG/ML 1 AMP,8699828750345,[]
3434,96912,KORDEXA 4 MG 20 TB,8699828010852,"[""8699525019752"", ""8699525019752""]"
3435,96913,KORDEXA 8 MG 20 TB,8699828011019,"[""8699525019769"", ""8699525019769""]"
3436,96951,DERMABEL 30 GR MERHEM,8699738380731,[]
3437,96954,DERMABEL 30 GR KREM,8699738350659,[]
3438,96955,BETASALIC  30GR MERHEM,8699738380700,[]
3439,96956,BETASALIC 50 ML LOSYON,8699738480011,[]
3440,97004,CERADOLIN SAMPUAN 150 ML,8692780000121,[]
3441,97009,AMOKLAVIN-BID 400MG 140ML SUSP,8699525286451,"[""8699525283214"", ""8699525282507"", ""8699508280131"", ""8699508280162"", ""8699717280137"", ""8699522285792"", ""8699569280224"", ""8699638284382"", ""8699717280090"", ""8699569280392"", ""8699569280422"", ""8699508280186"", ""8699591280070"", ""8699591280087"", ""8699522285808"", ""8699525283214"", ""8699525282507"", ""8699508280131"", ""8699508280162"", ""8699717280137"", ""8699522285792"", ""8699569280224"", ""8699638284382"", ""8699717280090"", ""8699569280392"", ""8699569280422"", ""8699508280186"", ""8699591280070"", ""8699591280087"", ""8699522285808""]"
3442,97109,ENJ AYSET.IGNE UCU YESIL,8697427707760,[]
3443,97179,N VIS MAKYAJ TEM MEN.YUM.K/H,6001051005383,[]
3444,97184,PF PX %5 DEKSTROZ%0.45 1000 ML,8699606691983,"[""8699606691969""]"
3445,97204,LEVONIDIN 750 MG 7 TB,8699559090581,"[""8699540092242"", ""8699525094322"", ""8699540092242"", ""8699525094322""]"
3446,97247,PAXERA 10 MG 56 TB,8699543090665,"[""8699543090146"", ""8699543090146""]"
3447,97248,PAXERA 30 MG 56 TB,8699543090689,"[""8699543090184"", ""8699543090184""]"
3448,97249,PAXERA 40 MG 56 TB,8699543090696,"[""8699543090207"", ""8699543090207""]"
3449,97259,BAY BAY NIGHT DAMLA MELISA 50ML,8699284270562,[]
3450,97544,KUKURT SOUFRE. 1 KG GALENIK,8693705253271,[]
3451,97579,AMLOKARD 10 MG 90 TB,8699536010649,"[""8699502012875"", ""8699638014316"", ""8699525016003"", ""8699543010618"", ""8699511010169"", ""8699525014108"", ""8699536010236"", ""8699532014085"", ""8699578012830"", ""8699532015334"", ""8699502012875"", ""8699638014316"", ""8699525016003"", ""8699543010618"", ""8699511010169"", ""8699525014108"", ""8699536010236"", ""8699532014085"", ""8699578012830"", ""8699532015334""]"
3452,97580,EFIKAS MR 30 MG 90 TB,8699536030111,"[""8699543030029"", ""8699543030036"", ""8699536030043"", ""8699536030050"", ""8699543030012"", ""8699552030058"", ""8699552030065"", ""8699543030029"", ""8699543030036"", ""8699536030043"", ""8699536030050"", ""8699543030012"", ""8699552030058"", ""8699552030065""]"
3453,97584,RESOURCE JUN. VANILYA 200 ML,8690632990682,"[""8690632990699"", ""8690632990699"", ""8690632990705""]"
3454,97585,RESOURCE ENERGY CILEK A. 200ML,8690632990811,"[""8690632990774"", ""8690632990835"", ""8690632990767"", ""8690632990750""]"
3455,97586,RESOURCE ENERGY KAYISI 200 ML,8690632990774,"[""8690632990811"", ""8690632990835"", ""8690632990767"", ""8690632990750""]"
3456,97587,RESOURCE ENERGY MUZ 200 ML,8690632990835,"[""8690632990811"", ""8690632990774"", ""8690632990767"", ""8690632990750""]"
3457,97759,NC-II 30 KAP,8699708190032,[]
3458,97764,MUCOVIT-C 600 MG 30 EFF TB,8680881020735,"[""8697927024329"", ""8699772020044"", ""8697927024329"", ""8699772020044""]"
3459,97864,AGNUCASTON 30 TB,8680952380911,[]
3460,97884,PROGESTAN 50 MG IM AMP,8699828750338,"[""8699844772574"", ""8699844772574""]"
3461,97935,MACROL 500 MG MR 20 TB,8699536030104,"[""8699536030029"", ""8699536030036"", ""8699548030864"", ""8699536090146"", ""8699536030029"", ""8699536030036"", ""8699508090471"", ""8699559090499"", ""8681801090289"", ""8699525092717"", ""8699828090090"", ""8699717090125"", ""8699548030864"", ""8699548090479"", ""8699569090311"", ""8681911090070""]"
3462,97943,EPIXX 750 MG 50 TB,8699514096542,"[""8699566096453"", ""8699566096453""]"
3463,97944,STAFINE CORT 30 GR KREM,8699828350088,"[""8699525350077"", ""8699514350088"", ""8680760350113"", ""8699569350149"", ""8699525350077"", ""8699514350088"", ""8680760350113"", ""8699569350149""]"
3464,97955,BIO-CHLORELLA TB,8699708011573,[]
3465,97960,NT-BIOTIC KAP,8699708180019,[]
3466,97961,MUCOMAX 1200 MG 20 EFF TB,8680881020704,"[""8699792022455"", ""8699772020020"", ""8682758020046"", ""8680760020054"", ""8699570240101"", ""8699792022455"", ""8699772020020"", ""8682758020046"", ""8680760020054""]"
3467,97962,RHINFANT %0.01 BURUN SPREYI,8680760540040,"[""8682109004039"", ""8682109004039""]"
3468,97974,CANPED YATAK KOR.60X90 30 LU,8690742310264,[]
3469,97980,SINECOD DEPO 50 MG 20 TB,8681291090127,"[""8699559030020"", ""8699772030135""]"
3470,98016,EYE CARE BEBEK,7290013462145,[]
3471,98019,MEZUR CAM 100 ML GALENIK,8693705400422,[]
3472,98043,"POT-K 1,56 G 30 EFT",8680881020513,"[""8680881020506"", ""8699738020019"", ""8680881020506"", ""8699738020019""]"
3473,98089,LAPITAK TOPUK CATLAK KR 60 ML,8691091035846,[]
3474,98140,ARDIC KATRANI 1 KG GALENIK,8693705251864,[]
3475,98415,N VIS PURE&EFFECT ALL-IN 150ML,4005808443703,[]
3476,98420,GECIKTIRICI SPR.BLACK&BERRY25ML,8698990101283,[]
3477,98425,DEO.NIVEA INV PURE BYN 150 ML,4005900034090,[]
3478,98426,DEO.NIVEA INV CLEAR BYN 150 ML,4005900156143,[]
3479,98427,DEO.NIVEA INV POWER BAY 150 ML,4005900156174,[]
3480,98432,ROLLON.NIVEA BYN INV CLEAR B&W,42240600,[]
3481,98433,ROLLON.NIVEA BAY INV POWER B&W,4005900035776,[]
3482,98444,CANTAB 8 MG 28 TB,8699540015630,"[""8699536011424"", ""8681428011384"", ""8699525010124"", ""8682340179121"", ""8699514011682"", ""8699536011424"", ""8681428011384"", ""8699525010124"", ""8682340179121"", ""8699514011682""]"
3483,98445,CANTAB 16 MG 28 TB,8699540015661,"[""8699516012632"", ""8699525010131"", ""8699536011400"", ""8682340179138"", ""8699514011699"", ""8699516012632"", ""8699525010131"", ""8699536011400"", ""8682340179138"", ""8699514011699""]"
3484,98446,CANTAB PLUS 16 MG/12.5MG 28 TB,8699540017009,"[""8699516012663"", ""8699536011455"", ""8699525014344"", ""8699536011448"", ""8699786010055"", ""8699514015840"", ""8699516012663"", ""8699536011455"", ""8699525014344"", ""8699536011448"", ""8699786010055"", ""8699514015840""]"
3485,98447,CANTAB PLUS 32 MG/12.5MG 28 TB,8699540017054,"[""8699525014351"", ""8699514011347"", ""8699525014351"", ""8699514011347""]"
3486,98449,MOFECEPT 500 MG 50,8699828090915,"[""8699715090035"", ""8699516092863"", ""8699715090035"", ""8699516092863""]"
3487,98450,MOFECEPT 250 MG 100 TB,8699828090908,"[""8699715090011"", ""8699715090011""]"
3488,98481,COREK OTU  YAGI 100 ML (TALYA),8697903238030,[]
3489,98489,KANTARON  YAGI 50 CC(TALYA),8697903235251,[]
3490,98516,TALYA ADM (KARACIGER DEST) 60 K,8697903232533,[]
3491,98518,TALYA ARTICHOKE (ENGINAR,8697903232526,[]
3492,98531,TALYA GINKGO BILOBA 60 KAP.,8697903232540,[]
3493,98533,TALYA ULTRA MAN(ERKEK SAGL)60 K,8697903232748,[]
3494,98535,TALYA GLUKOZAMIN SULFAT 60 TB.,8697903237736,[]
3495,98537,TALYA HEMOCLEAN (BASUR) KAP,8697903232465,[]
3496,98539,TALYA HIDROLIZE KOLLAJEN 60 TB.,8697903237712,[]
